,SCNFolder,space,time,x-1,x,x+1,t+1
956,Scenario-3_test11_829-862,"(60.0, 80.0]","(833.0, 835.0]",0.0,0.0,0.01875,0.0
957,Scenario-3_test11_829-862,"(20.0, 40.0]","(835.0, 837.0]",0.0,0.0,0.0,0.0
958,Scenario-3_test11_829-862,"(40.0, 60.0]","(835.0, 837.0]",0.0,0.0,0.0,0.0
959,Scenario-3_test11_829-862,"(60.0, 80.0]","(835.0, 837.0]",0.0,0.0,0.0,0.0
960,Scenario-3_test11_829-862,"(20.0, 40.0]","(837.0, 839.0]",0.0,0.0,0.0,0.0
961,Scenario-3_test11_829-862,"(40.0, 60.0]","(837.0, 839.0]",0.0,0.0,0.0,0.0
962,Scenario-3_test11_829-862,"(60.0, 80.0]","(837.0, 839.0]",0.0,0.0,0.0,0.0
963,Scenario-3_test11_829-862,"(20.0, 40.0]","(839.0, 841.0]",0.04375,0.0,0.0,0.025
964,Scenario-3_test11_829-862,"(40.0, 60.0]","(839.0, 841.0]",0.0,0.0,0.0,0.0
965,Scenario-3_test11_829-862,"(60.0, 80.0]","(839.0, 841.0]",0.0,0.0,0.0,0.0
966,Scenario-3_test11_829-862,"(20.0, 40.0]","(841.0, 843.0]",0.05625,0.025,0.0,0.05625
967,Scenario-3_test11_829-862,"(40.0, 60.0]","(841.0, 843.0]",0.025,0.0,0.0,0.01875
968,Scenario-3_test11_829-862,"(60.0, 80.0]","(841.0, 843.0]",0.0,0.0,0.0,0.0
969,Scenario-3_test11_829-862,"(20.0, 40.0]","(843.0, 845.0]",0.05,0.05625,0.01875,0.05
970,Scenario-3_test11_829-862,"(40.0, 60.0]","(843.0, 845.0]",0.05625,0.01875,0.0,0.05625
971,Scenario-3_test11_829-862,"(60.0, 80.0]","(843.0, 845.0]",0.01875,0.0,0.0,0.0125
972,Scenario-3_test11_829-862,"(20.0, 40.0]","(845.0, 847.0]",0.05,0.05,0.05625,0.04375
973,Scenario-3_test11_829-862,"(40.0, 60.0]","(845.0, 847.0]",0.05,0.05625,0.0125,0.05625
974,Scenario-3_test11_829-862,"(60.0, 80.0]","(845.0, 847.0]",0.05625,0.0125,0.0,0.05625
975,Scenario-3_test11_829-862,"(20.0, 40.0]","(847.0, 849.0]",0.0625,0.04375,0.05625,0.05625
976,Scenario-3_test11_829-862,"(40.0, 60.0]","(847.0, 849.0]",0.04375,0.05625,0.05625,0.05625
977,Scenario-3_test11_829-862,"(60.0, 80.0]","(847.0, 849.0]",0.05625,0.05625,0.0,0.04375
978,Scenario-3_test11_829-862,"(20.0, 40.0]","(849.0, 851.0]",0.04375,0.05625,0.05625,0.0375
979,Scenario-3_test11_829-862,"(40.0, 60.0]","(849.0, 851.0]",0.05625,0.05625,0.04375,0.0625
980,Scenario-3_test11_829-862,"(60.0, 80.0]","(849.0, 851.0]",0.05625,0.04375,0.05,0.05
981,Scenario-3_test11_829-862,"(20.0, 40.0]","(851.0, 853.0]",0.04375,0.0375,0.0625,0.05
982,Scenario-3_test11_829-862,"(40.0, 60.0]","(851.0, 853.0]",0.0375,0.0625,0.05,0.05
983,Scenario-3_test11_829-862,"(60.0, 80.0]","(851.0, 853.0]",0.0625,0.05,0.1,0.05625
984,Scenario-3_test11_829-862,"(20.0, 40.0]","(853.0, 855.0]",0.0625,0.05,0.05,0.05625
985,Scenario-3_test11_829-862,"(40.0, 60.0]","(853.0, 855.0]",0.05,0.05,0.05625,0.04375
986,Scenario-3_test11_829-862,"(60.0, 80.0]","(853.0, 855.0]",0.05,0.05625,0.14375,0.1
987,Scenario-3_test11_829-862,"(20.0, 40.0]","(855.0, 857.0]",0.04375,0.05625,0.04375,0.0625
988,Scenario-3_test11_829-862,"(40.0, 60.0]","(855.0, 857.0]",0.05625,0.04375,0.1,0.075
989,Scenario-3_test11_829-862,"(60.0, 80.0]","(855.0, 857.0]",0.04375,0.1,0.15,0.1125
990,Scenario-3_test11_829-862,"(20.0, 40.0]","(857.0, 859.0]",0.0375,0.0625,0.075,0.0375
991,Scenario-3_test11_829-862,"(40.0, 60.0]","(857.0, 859.0]",0.0625,0.075,0.1125,0.0875
992,Scenario-3_test11_829-862,"(60.0, 80.0]","(857.0, 859.0]",0.075,0.1125,0.15,0.15
993,Scenario-3_test11_829-862,"(20.0, 40.0]","(859.0, 861.0]",0.05625,0.0375,0.0875,0.0625
994,Scenario-3_test11_829-862,"(40.0, 60.0]","(859.0, 861.0]",0.0375,0.0875,0.15,0.1
995,Scenario-3_test11_829-862,"(60.0, 80.0]","(859.0, 861.0]",0.0875,0.15,0.10625,0.14375
996,Scenario-3_test12_921-936,"(20.0, 40.0]","(921.0, 923.0]",0.05625,0.075,0.05,0.0625
997,Scenario-3_test12_921-936,"(40.0, 60.0]","(921.0, 923.0]",0.075,0.05,0.15,0.1
998,Scenario-3_test12_921-936,"(60.0, 80.0]","(921.0, 923.0]",0.05,0.15,0.1,0.1
999,Scenario-3_test12_921-936,"(20.0, 40.0]","(923.0, 925.0]",0.0625,0.0625,0.1,0.06875
1000,Scenario-3_test12_921-936,"(40.0, 60.0]","(923.0, 925.0]",0.0625,0.1,0.1,0.125
1001,Scenario-3_test12_921-936,"(60.0, 80.0]","(923.0, 925.0]",0.1,0.1,0.1,0.09375
1002,Scenario-3_test12_921-936,"(20.0, 40.0]","(925.0, 927.0]",0.075,0.06875,0.125,0.09375
1003,Scenario-3_test12_921-936,"(40.0, 60.0]","(925.0, 927.0]",0.06875,0.125,0.09375,0.1
1004,Scenario-3_test12_921-936,"(60.0, 80.0]","(925.0, 927.0]",0.125,0.09375,0.06875,0.1
1005,Scenario-3_test12_921-936,"(20.0, 40.0]","(927.0, 929.0]",0.06875,0.09375,0.1,0.10625
1006,Scenario-3_test12_921-936,"(40.0, 60.0]","(927.0, 929.0]",0.09375,0.1,0.1,0.11875
1007,Scenario-3_test12_921-936,"(60.0, 80.0]","(927.0, 929.0]",0.1,0.1,0.075,0.06875
1008,Scenario-3_test12_921-936,"(20.0, 40.0]","(929.0, 931.0]",0.075,0.10625,0.11875,0.1
1009,Scenario-3_test12_921-936,"(40.0, 60.0]","(929.0, 931.0]",0.10625,0.11875,0.06875,0.1
1010,Scenario-3_test12_921-936,"(60.0, 80.0]","(929.0, 931.0]",0.11875,0.06875,0.0625,0.075
1011,Scenario-3_test12_921-936,"(20.0, 40.0]","(931.0, 933.0]",0.1,0.1,0.1,0.10625
1012,Scenario-3_test12_921-936,"(40.0, 60.0]","(931.0, 933.0]",0.1,0.1,0.075,0.0875
1013,Scenario-3_test12_921-936,"(60.0, 80.0]","(931.0, 933.0]",0.1,0.075,0.05625,0.0625
1014,Scenario-3_test12_921-936,"(20.0, 40.0]","(933.0, 935.0]",0.1,0.10625,0.0875,0.1
1015,Scenario-3_test12_921-936,"(40.0, 60.0]","(933.0, 935.0]",0.10625,0.0875,0.0625,0.075
1016,Scenario-3_test12_921-936,"(60.0, 80.0]","(933.0, 935.0]",0.0875,0.0625,0.06875,0.0625
1017,Scenario-3_test13_958-986,"(20.0, 40.0]","(958.0, 960.0]",0.01875,0.0,0.0,0.0
1018,Scenario-3_test13_958-986,"(40.0, 60.0]","(958.0, 960.0]",0.0,0.0,0.0,0.0
1019,Scenario-3_test13_958-986,"(60.0, 80.0]","(958.0, 960.0]",0.0,0.0,0.0,0.0
1020,Scenario-3_test13_958-986,"(20.0, 40.0]","(960.0, 962.0]",0.05,0.0,0.0,0.05
1021,Scenario-3_test13_958-986,"(40.0, 60.0]","(960.0, 962.0]",0.0,0.0,0.0,0.0
1022,Scenario-3_test13_958-986,"(60.0, 80.0]","(960.0, 962.0]",0.0,0.0,0.0,0.0
1023,Scenario-3_test13_958-986,"(20.0, 40.0]","(962.0, 964.0]",0.05,0.05,0.0,0.05
1024,Scenario-3_test13_958-986,"(40.0, 60.0]","(962.0, 964.0]",0.05,0.0,0.0,0.04375
1025,Scenario-3_test13_958-986,"(60.0, 80.0]","(962.0, 964.0]",0.0,0.0,0.0,0.0
1026,Scenario-3_test13_958-986,"(20.0, 40.0]","(964.0, 966.0]",0.05625,0.05,0.04375,0.0625
1027,Scenario-3_test13_958-986,"(40.0, 60.0]","(964.0, 966.0]",0.05,0.04375,0.0,0.04375
1028,Scenario-3_test13_958-986,"(60.0, 80.0]","(964.0, 966.0]",0.04375,0.0,0.0,0.0375
1029,Scenario-3_test13_958-986,"(20.0, 40.0]","(966.0, 968.0]",0.04375,0.0625,0.04375,0.05625
1030,Scenario-3_test13_958-986,"(40.0, 60.0]","(966.0, 968.0]",0.0625,0.04375,0.0375,0.04375
1031,Scenario-3_test13_958-986,"(60.0, 80.0]","(966.0, 968.0]",0.04375,0.0375,0.0,0.04375
1032,Scenario-3_test13_958-986,"(20.0, 40.0]","(968.0, 970.0]",0.04375,0.05625,0.04375,0.025
1033,Scenario-3_test13_958-986,"(40.0, 60.0]","(968.0, 970.0]",0.05625,0.04375,0.04375,0.05625
1034,Scenario-3_test13_958-986,"(60.0, 80.0]","(968.0, 970.0]",0.04375,0.04375,0.03125,0.05625
1035,Scenario-3_test13_958-986,"(20.0, 40.0]","(970.0, 972.0]",0.0625,0.025,0.05625,0.05
1036,Scenario-3_test13_958-986,"(40.0, 60.0]","(970.0, 972.0]",0.025,0.05625,0.05625,0.03125
1037,Scenario-3_test13_958-986,"(60.0, 80.0]","(970.0, 972.0]",0.05625,0.05625,0.0625,0.06875
1038,Scenario-3_test13_958-986,"(20.0, 40.0]","(972.0, 974.0]",0.0625,0.05,0.03125,0.05625
1039,Scenario-3_test13_958-986,"(40.0, 60.0]","(972.0, 974.0]",0.05,0.03125,0.06875,0.04375
1040,Scenario-3_test13_958-986,"(60.0, 80.0]","(972.0, 974.0]",0.03125,0.06875,0.1,0.0625
1041,Scenario-3_test13_958-986,"(20.0, 40.0]","(974.0, 976.0]",0.04375,0.05625,0.04375,0.05625
1042,Scenario-3_test13_958-986,"(40.0, 60.0]","(974.0, 976.0]",0.05625,0.04375,0.0625,0.0625
1043,Scenario-3_test13_958-986,"(60.0, 80.0]","(974.0, 976.0]",0.04375,0.0625,0.1375,0.08125
1044,Scenario-3_test13_958-986,"(20.0, 40.0]","(976.0, 978.0]",0.04375,0.05625,0.0625,0.04375
1045,Scenario-3_test13_958-986,"(40.0, 60.0]","(976.0, 978.0]",0.05625,0.0625,0.08125,0.08125
1046,Scenario-3_test13_958-986,"(60.0, 80.0]","(976.0, 978.0]",0.0625,0.08125,0.15,0.1125
1047,Scenario-3_test13_958-986,"(20.0, 40.0]","(978.0, 980.0]",0.0625,0.04375,0.08125,0.06875
1048,Scenario-3_test13_958-986,"(40.0, 60.0]","(978.0, 980.0]",0.04375,0.08125,0.1125,0.06875
1049,Scenario-3_test13_958-986,"(60.0, 80.0]","(978.0, 980.0]",0.08125,0.1125,0.125,0.15
1050,Scenario-3_test13_958-986,"(20.0, 40.0]","(980.0, 982.0]",0.04375,0.06875,0.06875,0.0625
1051,Scenario-3_test13_958-986,"(40.0, 60.0]","(980.0, 982.0]",0.06875,0.06875,0.15,0.1
1052,Scenario-3_test13_958-986,"(60.0, 80.0]","(980.0, 982.0]",0.06875,0.15,0.09375,0.10625
1053,Scenario-3_test13_958-986,"(20.0, 40.0]","(982.0, 984.0]",0.0625,0.0625,0.1,0.05
1054,Scenario-3_test13_958-986,"(40.0, 60.0]","(982.0, 984.0]",0.0625,0.1,0.10625,0.13125
1055,Scenario-3_test13_958-986,"(60.0, 80.0]","(982.0, 984.0]",0.1,0.10625,0.0875,0.11875
1056,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1055.0, 1057.0]",0.1,0.1,0.0625,0.08125
1057,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1055.0, 1057.0]",0.1,0.0625,0.075,0.0625
1058,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1055.0, 1057.0]",0.0625,0.075,0.05625,0.06875
1059,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1057.0, 1059.0]",0.075,0.08125,0.0625,0.075
1060,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1057.0, 1059.0]",0.08125,0.0625,0.06875,0.06875
1061,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1057.0, 1059.0]",0.0625,0.06875,0.0625,0.0375
1062,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1059.0, 1061.0]",0.09375,0.075,0.06875,0.09375
1063,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1059.0, 1061.0]",0.075,0.06875,0.0375,0.05
1064,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1059.0, 1061.0]",0.06875,0.0375,0.06875,0.05
1065,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1061.0, 1063.0]",0.05,0.09375,0.05,0.075
1066,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1061.0, 1063.0]",0.09375,0.05,0.05,0.05625
1067,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1061.0, 1063.0]",0.05,0.05,0.05625,0.05625
1068,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1063.0, 1065.0]",0.025,0.075,0.05625,0.05
1069,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1063.0, 1065.0]",0.075,0.05625,0.05625,0.0625
1070,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1063.0, 1065.0]",0.05625,0.05625,0.04375,0.05625
1071,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1065.0, 1067.0]",0.0,0.05,0.0625,0.01875
1072,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1065.0, 1067.0]",0.05,0.0625,0.05625,0.04375
1073,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1065.0, 1067.0]",0.0625,0.05625,0.05625,0.05625
1074,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1067.0, 1069.0]",0.0,0.01875,0.04375,0.0
1075,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1067.0, 1069.0]",0.01875,0.04375,0.05625,0.025
1076,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1067.0, 1069.0]",0.04375,0.05625,0.0625,0.04375
1077,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1069.0, 1071.0]",0.0,0.0,0.025,0.0
1078,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1069.0, 1071.0]",0.0,0.025,0.04375,0.0
1079,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1069.0, 1071.0]",0.025,0.04375,0.0625,0.0375
1080,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1071.0, 1073.0]",0.0,0.0,0.0,0.0
1081,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1071.0, 1073.0]",0.0,0.0,0.0375,0.0
1082,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1071.0, 1073.0]",0.0,0.0375,0.04375,0.0
1083,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1073.0, 1075.0]",0.0,0.0,0.0,0.0
1084,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1073.0, 1075.0]",0.0,0.0,0.0,0.0
1085,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1073.0, 1075.0]",0.0,0.0,0.05,0.0
1086,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1075.0, 1077.0]",0.0,0.0,0.0,0.0
1087,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1075.0, 1077.0]",0.0,0.0,0.0,0.0
1088,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1075.0, 1077.0]",0.0,0.0,0.0,0.0
1089,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1077.0, 1079.0]",0.0,0.0,0.0,0.0
1090,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1077.0, 1079.0]",0.0,0.0,0.0,0.0
1091,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1077.0, 1079.0]",0.0,0.0,0.0,0.0
1092,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1079.0, 1081.0]",0.04375,0.0,0.0,0.0125
1093,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1079.0, 1081.0]",0.0,0.0,0.0,0.0
1094,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1079.0, 1081.0]",0.0,0.0,0.0,0.0
1095,Scenario-3_test14_1055-1085,"(20.0, 40.0]","(1081.0, 1083.0]",0.06875,0.0125,0.0,0.05625
1096,Scenario-3_test14_1055-1085,"(40.0, 60.0]","(1081.0, 1083.0]",0.0125,0.0,0.0,0.0125
1097,Scenario-3_test14_1055-1085,"(60.0, 80.0]","(1081.0, 1083.0]",0.0,0.0,0.0,0.0
1098,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1118.0, 1120.0]",0.025,0.0,0.05,0.01875
1099,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1118.0, 1120.0]",0.0,0.05,0.05,0.00625
1100,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1118.0, 1120.0]",0.05,0.05,0.0375,0.05
1101,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1120.0, 1122.0]",0.03125,0.01875,0.00625,0.0375
1102,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1120.0, 1122.0]",0.01875,0.00625,0.05,0.0125
1103,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1120.0, 1122.0]",0.00625,0.05,0.04375,0.01875
1104,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1122.0, 1124.0]",0.0,0.0375,0.0125,0.0
1105,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1122.0, 1124.0]",0.0375,0.0125,0.01875,0.04375
1106,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1122.0, 1124.0]",0.0125,0.01875,0.05,0.0
1107,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1124.0, 1126.0]",0.0,0.0,0.04375,0.0
1108,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1124.0, 1126.0]",0.0,0.04375,0.0,0.0
1109,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1124.0, 1126.0]",0.04375,0.0,0.03125,0.04375
1110,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1126.0, 1128.0]",0.0,0.0,0.0,0.0
1111,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1126.0, 1128.0]",0.0,0.0,0.04375,0.0
1112,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1126.0, 1128.0]",0.0,0.04375,0.0,0.0
1113,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1128.0, 1130.0]",0.0,0.0,0.0,0.0
1114,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1128.0, 1130.0]",0.0,0.0,0.0,0.0
1115,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1128.0, 1130.0]",0.0,0.0,0.05,0.0
1116,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1130.0, 1132.0]",0.0,0.0,0.0,0.0
1117,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1130.0, 1132.0]",0.0,0.0,0.0,0.0
1118,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1130.0, 1132.0]",0.0,0.0,0.0,0.0
1119,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1132.0, 1134.0]",0.0,0.0,0.0,0.0
1120,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1132.0, 1134.0]",0.0,0.0,0.0,0.0
1121,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1132.0, 1134.0]",0.0,0.0,0.0,0.0
1122,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1134.0, 1136.0]",0.0,0.0,0.0,0.0
1123,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1134.0, 1136.0]",0.0,0.0,0.0,0.0
1124,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1134.0, 1136.0]",0.0,0.0,0.0,0.0
1125,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1136.0, 1138.0]",0.0,0.0,0.0,0.0
1126,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1136.0, 1138.0]",0.0,0.0,0.0,0.0
1127,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1136.0, 1138.0]",0.0,0.0,0.0,0.0
1128,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1138.0, 1140.0]",0.01875,0.0,0.0,0.0
1129,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1138.0, 1140.0]",0.0,0.0,0.0,0.0
1130,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1138.0, 1140.0]",0.0,0.0,0.0,0.0
1131,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1140.0, 1142.0]",0.05,0.0,0.0,0.03125
1132,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1140.0, 1142.0]",0.0,0.0,0.0,0.0
1133,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1140.0, 1142.0]",0.0,0.0,0.0,0.0
1134,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1142.0, 1144.0]",0.0625,0.03125,0.0,0.04375
1135,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1142.0, 1144.0]",0.03125,0.0,0.0,0.03125
1136,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1142.0, 1144.0]",0.0,0.0,0.0,0.0
1137,Scenario-3_test15_1118-1147,"(20.0, 40.0]","(1144.0, 1146.0]",0.05625,0.04375,0.03125,0.05625
1138,Scenario-3_test15_1118-1147,"(40.0, 60.0]","(1144.0, 1146.0]",0.04375,0.03125,0.0,0.0375
1139,Scenario-3_test15_1118-1147,"(60.0, 80.0]","(1144.0, 1146.0]",0.03125,0.0,0.0,0.025
1140,Scenario-3_test2_174-204,"(20.0, 40.0]","(174.0, 176.0]",0.0,0.0,0.0,0.0
1141,Scenario-3_test2_174-204,"(40.0, 60.0]","(174.0, 176.0]",0.0,0.0,0.0,0.0
1142,Scenario-3_test2_174-204,"(60.0, 80.0]","(174.0, 176.0]",0.0,0.0,0.03125,0.0
1143,Scenario-3_test2_174-204,"(20.0, 40.0]","(176.0, 178.0]",0.0,0.0,0.0,0.0
1144,Scenario-3_test2_174-204,"(40.0, 60.0]","(176.0, 178.0]",0.0,0.0,0.0,0.0
1145,Scenario-3_test2_174-204,"(60.0, 80.0]","(176.0, 178.0]",0.0,0.0,0.0,0.0
1146,Scenario-3_test2_174-204,"(20.0, 40.0]","(178.0, 180.0]",0.01875,0.0,0.0,0.0
1147,Scenario-3_test2_174-204,"(40.0, 60.0]","(178.0, 180.0]",0.0,0.0,0.0,0.0
1148,Scenario-3_test2_174-204,"(60.0, 80.0]","(178.0, 180.0]",0.0,0.0,0.0,0.0
1149,Scenario-3_test2_174-204,"(20.0, 40.0]","(180.0, 182.0]",0.05,0.0,0.0,0.04375
1150,Scenario-3_test2_174-204,"(40.0, 60.0]","(180.0, 182.0]",0.0,0.0,0.0,0.0
1151,Scenario-3_test2_174-204,"(60.0, 80.0]","(180.0, 182.0]",0.0,0.0,0.0,0.0
1152,Scenario-3_test2_174-204,"(20.0, 40.0]","(182.0, 184.0]",0.0375,0.04375,0.0,0.01875
1153,Scenario-3_test2_174-204,"(40.0, 60.0]","(182.0, 184.0]",0.04375,0.0,0.0,0.04375
1154,Scenario-3_test2_174-204,"(60.0, 80.0]","(182.0, 184.0]",0.0,0.0,0.0,0.0
1155,Scenario-3_test2_174-204,"(20.0, 40.0]","(184.0, 186.0]",0.0625,0.01875,0.04375,0.05
1156,Scenario-3_test2_174-204,"(40.0, 60.0]","(184.0, 186.0]",0.01875,0.04375,0.0,0.025
1157,Scenario-3_test2_174-204,"(60.0, 80.0]","(184.0, 186.0]",0.04375,0.0,0.0,0.0375
1158,Scenario-3_test2_174-204,"(20.0, 40.0]","(186.0, 188.0]",0.05625,0.05,0.025,0.05625
1159,Scenario-3_test2_174-204,"(40.0, 60.0]","(186.0, 188.0]",0.05,0.025,0.0375,0.04375
1160,Scenario-3_test2_174-204,"(60.0, 80.0]","(186.0, 188.0]",0.025,0.0375,0.0,0.01875
1161,Scenario-3_test2_174-204,"(20.0, 40.0]","(188.0, 190.0]",0.05,0.05625,0.04375,0.05625
1162,Scenario-3_test2_174-204,"(40.0, 60.0]","(188.0, 190.0]",0.05625,0.04375,0.01875,0.04375
1163,Scenario-3_test2_174-204,"(60.0, 80.0]","(188.0, 190.0]",0.04375,0.01875,0.03125,0.04375
1164,Scenario-3_test2_174-204,"(20.0, 40.0]","(190.0, 192.0]",0.0375,0.05625,0.04375,0.04375
1165,Scenario-3_test2_174-204,"(40.0, 60.0]","(190.0, 192.0]",0.05625,0.04375,0.04375,0.05
1166,Scenario-3_test2_174-204,"(60.0, 80.0]","(190.0, 192.0]",0.04375,0.04375,0.05,0.05
1167,Scenario-3_test2_174-204,"(20.0, 40.0]","(192.0, 194.0]",0.05,0.04375,0.05,0.04375
1168,Scenario-3_test2_174-204,"(40.0, 60.0]","(192.0, 194.0]",0.04375,0.05,0.05,0.05
1169,Scenario-3_test2_174-204,"(60.0, 80.0]","(192.0, 194.0]",0.05,0.05,0.1,0.05
1170,Scenario-3_test2_174-204,"(20.0, 40.0]","(194.0, 196.0]",0.05625,0.04375,0.05,0.0625
1171,Scenario-3_test2_174-204,"(40.0, 60.0]","(194.0, 196.0]",0.04375,0.05,0.05,0.03125
1172,Scenario-3_test2_174-204,"(60.0, 80.0]","(194.0, 196.0]",0.05,0.05,0.15,0.1
1173,Scenario-3_test2_174-204,"(20.0, 40.0]","(196.0, 198.0]",0.0375,0.0625,0.03125,0.04375
1174,Scenario-3_test2_174-204,"(40.0, 60.0]","(196.0, 198.0]",0.0625,0.03125,0.1,0.06875
1175,Scenario-3_test2_174-204,"(60.0, 80.0]","(196.0, 198.0]",0.03125,0.1,0.15,0.1125
1176,Scenario-3_test2_174-204,"(20.0, 40.0]","(198.0, 200.0]",0.05625,0.04375,0.06875,0.0625
1177,Scenario-3_test2_174-204,"(40.0, 60.0]","(198.0, 200.0]",0.04375,0.06875,0.1125,0.05
1178,Scenario-3_test2_174-204,"(60.0, 80.0]","(198.0, 200.0]",0.06875,0.1125,0.13125,0.15
1179,Scenario-3_test2_174-204,"(20.0, 40.0]","(200.0, 202.0]",0.05,0.0625,0.05,0.05
1180,Scenario-3_test2_174-204,"(40.0, 60.0]","(200.0, 202.0]",0.0625,0.05,0.15,0.1
1181,Scenario-3_test2_174-204,"(60.0, 80.0]","(200.0, 202.0]",0.05,0.15,0.1,0.11875
1182,Scenario-3_test3_237-265,"(20.0, 40.0]","(237.0, 239.0]",0.0,0.0,0.0,0.0
1183,Scenario-3_test3_237-265,"(40.0, 60.0]","(237.0, 239.0]",0.0,0.0,0.0,0.0
1184,Scenario-3_test3_237-265,"(60.0, 80.0]","(237.0, 239.0]",0.0,0.0,0.0,0.0
1185,Scenario-3_test3_237-265,"(20.0, 40.0]","(239.0, 241.0]",0.04375,0.0,0.0,0.01875
1186,Scenario-3_test3_237-265,"(40.0, 60.0]","(239.0, 241.0]",0.0,0.0,0.0,0.0
1187,Scenario-3_test3_237-265,"(60.0, 80.0]","(239.0, 241.0]",0.0,0.0,0.0,0.0
1188,Scenario-3_test3_237-265,"(20.0, 40.0]","(241.0, 243.0]",0.04375,0.01875,0.0,0.0375
1189,Scenario-3_test3_237-265,"(40.0, 60.0]","(241.0, 243.0]",0.01875,0.0,0.0,0.0125
1190,Scenario-3_test3_237-265,"(60.0, 80.0]","(241.0, 243.0]",0.0,0.0,0.0,0.0
1191,Scenario-3_test3_237-265,"(20.0, 40.0]","(243.0, 245.0]",0.05,0.0375,0.0125,0.0375
